title,recipe_link,img_link,ingredients,yield,nutrients,region,subregion,meal_type,total_calories,total_protein,total_fat,total_carb
Aaron's Missouri Burger,https://www.allrecipes.com/recipe/145434/aarons-missouri-burger/,https://www.allrecipes.com/thmb/eLLxdpUtkirDCltJVHnXm0Gj03E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/598567-4d6885b8c02d4125b50d22cec788adc7.jpg,"['1 pound lean ground beef', '2 teaspoons onion powder', '0.25 cup honey mustard', '1 teaspoon garlic powder', '2 teaspoons crushed red pepper', '0.5 teaspoon salt', '0.25 cup brown sugar', '2 tablespoons olive oil', '4 slices Swiss cheese', '4 hamburger buns']",4 servings,"{'calories': '529 kcal', 'carbohydrateContent': '44 g', 'cholesterolContent': '83 mg', 'fiberContent': '2 g', 'proteinContent': '28 g', 'saturatedFatContent': '9 g', 'sodiumContent': '717 mg', 'sugarContent': '22 g', 'fatContent': '27 g', 'unsaturatedFatContent': '0 g'}",usa,state_mo,na,2723.25,179.42,148.43,160.68
Abade Prisco's Pudding,https://www.allrecipes.com/recipe/262588/abade-priscos-pudding/,https://www.allrecipes.com/thmb/oAw7ixd25OxIs2lUc4QgLMchZ0s=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5124955-bee0fd42fda54943898ab037e0c5609f.jpg,"['1 cup white sugar', '0.5 cup water', '1 tablespoon water', '2 cups water', '2 cups white sugar', '4 slices smoked bacon, finely chopped', '2 cinnamon sticks', 'peels from 2 lemons, white pith removed', '15 egg yolks', '0.5 cup port wine']",8 servings,"{'calories': '427 kcal', 'carbohydrateContent': '77 g', 'cholesterolContent': '389 mg', 'fiberContent': '0 g', 'proteinContent': '7 g', 'saturatedFatContent': '4 g', 'sodiumContent': '122 mg', 'sugarContent': '75 g', 'fatContent': '10 g', 'unsaturatedFatContent': '0 g'}",european,portugese,na,3471.79,58.57,84.35,634.91
Absolute Stress,https://www.allrecipes.com/recipe/18917/absolute-stress/,https://www.allrecipes.com/thmb/pwwkVrsJN4MdQTE5afavU9HRlwE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/985996-9dc6dccf4e204c67a1e56a1e6b6362f2.jpg,"['1 fluid ounce vodka', '1 fluid ounce dark rum', '1 fluid ounce peach schnapps', '1 fluid ounce orange juice', '1 fluid ounce cranberry juice']",1 serving,{},usa,southern,dessert,206.98,0.3,0.1,13.67
Absolute Stress,https://www.allrecipes.com/recipe/18917/absolute-stress/,https://www.allrecipes.com/thmb/pwwkVrsJN4MdQTE5afavU9HRlwE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/985996-9dc6dccf4e204c67a1e56a1e6b6362f2.jpg,"['1 fluid ounce vodka', '1 fluid ounce dark rum', '1 fluid ounce peach schnapps', '1 fluid ounce orange juice', '1 fluid ounce cranberry juice']",1 serving,{},usa,state_ca,na,206.98,0.3,0.1,13.67
Absolutely Fabulous Greek/House Dressing,https://www.allrecipes.com/recipe/36520/absolutely-fabulous-greekhouse-dressing/,https://www.allrecipes.com/thmb/wNOPJwQnLtmsseAxI0XdInEEAg4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/36520-Absolutely-Fabulous-Greek-House-Dressing-ddmps-1x1-104251-7ccc0fa60e0c4d0fb9fd9435f0525c5b.jpg,"['1.5 quarts olive oil', '0.33333334326744 cup garlic powder', '0.33333334326744 cup dried oregano', '0.33333334326744 cup dried basil', '0.25 cup pepper', '0.25 cup salt', '0.25 cup onion powder', '0.25 cup Dijon-style mustard', '2 quarts red wine vinegar']",120 servings,"{'calories': '104 kcal', 'carbohydrateContent': '2 g', 'fiberContent': '0 g', 'proteinContent': '0 g', 'saturatedFatContent': '2 g', 'sodiumContent': '13 mg', 'sugarContent': '0 g', 'fatContent': '11 g', 'servingSize': '3 3/4 quarts', 'unsaturatedFatContent': '0 g'}",european,greek,na,12283.68,23.03,1301.36,107.22
Accidental Fish,https://www.allrecipes.com/recipe/220121/accidental-fish/,https://www.allrecipes.com/thmb/rxzZMPj6gRvZchqZb24uQU4OYB8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/863788-3375f82c84ca4c198a93176d3fafdd44.jpg,"['2 (4 ounce) fillets mahi mahi', '2 teaspoons olive oil', '0.5 cup salted butter', '1 clove garlic, minced', '1 tablespoon lemon juice', '2 drops Louisiana-style hot sauce, or to taste', '1 roma tomato, seeded and chopped', '1 green onion, chopped']",2 servings,"{'calories': '556 kcal', 'carbohydrateContent': '3 g', 'cholesterolContent': '204 mg', 'fiberContent': '1 g', 'proteinContent': '22 g', 'saturatedFatContent': '30 g', 'sodiumContent': '452 mg', 'sugarContent': '1 g', 'fatContent': '52 g', 'unsaturatedFatContent': '0 g'}",usa,southern,main,1166.59,55.95,103.37,6.01
Acorn Squash,https://www.allrecipes.com/recipe/16796/acorn-squash/,https://www.allrecipes.com/thmb/QUHDeNo7S6Aqb3jeRDMrgN6Cnwo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/16796-acorn-squash-1x1-76-a112f8ea8d90419ea1836dca402d9d8c.jpg,"['1 medium acorn squash, halved and seeded', '2 tablespoons brown sugar', '1 tablespoon butter']",2 servings,"{'calories': '189 kcal', 'carbohydrateContent': '36 g', 'cholesterolContent': '15 mg', 'fiberContent': '3 g', 'proteinContent': '2 g', 'saturatedFatContent': '4 g', 'sodiumContent': '51 mg', 'sugarContent': '18 g', 'fatContent': '6 g', 'unsaturatedFatContent': '0 g'}",usa,jewish,na,300.49,2.45,11.8,51.56
Acorn Squash,https://www.allrecipes.com/recipe/16796/acorn-squash/,https://www.allrecipes.com/thmb/QUHDeNo7S6Aqb3jeRDMrgN6Cnwo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/16796-acorn-squash-1x1-76-a112f8ea8d90419ea1836dca402d9d8c.jpg,"['1 medium acorn squash, halved and seeded', '2 tablespoons brown sugar', '1 tablespoon butter']",2 servings,"{'calories': '189 kcal', 'carbohydrateContent': '36 g', 'cholesterolContent': '15 mg', 'fiberContent': '3 g', 'proteinContent': '2 g', 'saturatedFatContent': '4 g', 'sodiumContent': '51 mg', 'sugarContent': '18 g', 'fatContent': '6 g', 'unsaturatedFatContent': '0 g'}",usa,state_ut,na,300.49,2.45,11.8,51.56
Ada (Adai),https://www.allrecipes.com/recipe/210477/ada-adai/,https://www.allrecipes.com/thmb/tGSVc0OnTGRGdPjtTEcyJdunbjo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/210477_Ada_29_MFS-dadd6170164c43788e66499c4f77d739.jpg,"['1 cup split Bengal gram (chana dal)', '1 cup skinned split black lentils (urad dal)', '0.5 cup split yellow lentils (moong dal)', '1 cup rice', 'salt to taste', '2 dried red chile peppers, or to taste', 'water, as needed', '2 tablespoons cumin seeds', '2 tablespoons cooking oil']",15 servings,"{'calories': '177 kcal', 'carbohydrateContent': '30 g', 'fiberContent': '6 g', 'proteinContent': '9 g', 'saturatedFatContent': '0 g', 'sodiumContent': '10 mg', 'sugarContent': '1 g', 'fatContent': '3 g', 'unsaturatedFatContent': '0 g'}",asian,indian,bread,1586.84,77.71,43.45,233.25
Adas Polow (Persian Rice and Lentils),https://www.allrecipes.com/recipe/215387/adas-polow-persian-rice-and-lentils/,https://www.allrecipes.com/thmb/yCyVgQMUGY6XxR2g11AABwCrh8U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5266724-3ae1dfbcfcd44c4e851474ecc00a19be.jpg,"['1 pound uncooked white rice', '4 cups water, or as needed', '0.5 teaspoon salt', '2 cups water, or more as needed', 'salt to taste', '2 cups dry lentils, rinsed', '0.25 cup vegetable oil, divided', '2 large onions, thinly sliced', '0.5 teaspoon saffron', '0.33333334326744 cup hot water', '0.75 cup pitted, chopped dates', '0.75 cup raisins']",8 servings,"{'calories': '537 kcal', 'carbohydrateContent': '100 g', 'fiberContent': '18 g', 'proteinContent': '18 g', 'saturatedFatContent': '1 g', 'sodiumContent': '180 mg', 'sugarContent': '21 g', 'fatContent': '8 g', 'unsaturatedFatContent': '0 g'}",middle_eastern,persian,na,4229.54,133.85,62.4,803.26
Adeni Tea,https://www.allrecipes.com/recipe/234967/adeni-tea/,https://www.allrecipes.com/thmb/jiqnog1xqnjaneYPzuTAso3TEf8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2938473-a494a983c26545e5a49610a2ae969e3f.jpg,"['3 orange pekoe tea bags', '3 cups water', '0.25 cup white sugar', '10 cardamom seeds, or to taste', '0.5 teaspoon ground cinnamon', '0.5 teaspoon ground nutmeg', '0.5 teaspoon ground ginger', '1 (12 fluid ounce) can evaporated milk']",4 servings,"{'calories': '179 kcal', 'carbohydrateContent': '23 g', 'cholesterolContent': '27 mg', 'fiberContent': '0 g', 'proteinContent': '7 g', 'saturatedFatContent': '4 g', 'sodiumContent': '106 mg', 'sugarContent': '22 g', 'fatContent': '7 g', 'unsaturatedFatContent': '0 g'}",middle_eastern,na,na,980.14,31.91,31.02,156.54
Adobo Chicken with Ginger,https://www.allrecipes.com/recipe/28363/adobo-chicken-with-ginger/,https://www.allrecipes.com/thmb/Tr4kmcbNtOtTZizxYEfhC9ZI7EI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/699806-d9b8b643dfec45d4bb49eabd2d3cdc54.jpg,"['1 (3 pound) whole chicken, cut into 8 pieces', '0.75 cup distilled white vinegar', '0.5 cup soy sauce', '2 tablespoons thinly sliced fresh ginger root', '0.5 tablespoon black peppercorns', '1 bulb garlic, peeled and crushed', '2 bay leaves']",6 servings,"{'calories': '517 kcal', 'carbohydrateContent': '5 g', 'cholesterolContent': '170 mg', 'fiberContent': '1 g', 'proteinContent': '44 g', 'saturatedFatContent': '10 g', 'sodiumContent': '1364 mg', 'sugarContent': '1 g', 'fatContent': '34 g', 'unsaturatedFatContent': '0 g'}",asian,filipino,"main,main",3601.32,382.66,186.05,12.57
Adobo Sirloin,https://www.allrecipes.com/recipe/16285/adobo-sirloin/,https://www.allrecipes.com/thmb/wH3LOeted-aEPjnFd2DbIcHsWq8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/254967-95a9bd8c024946c797d447a17014ee24.jpg,"['1 lime, juiced', '1 tablespoon minced garlic', '1 teaspoon dried oregano', '1 teaspoon ground cumin', '2 tablespoons finely chopped canned chipotle peppers in adobo sauce', 'adobo sauce from canned chipotle peppers to taste', '4 (8 ounce) beef sirloin steaks', 'salt and pepper to taste']",4 servings,"{'calories': '342 kcal', 'carbohydrateContent': '4 g', 'cholesterolContent': '120 mg', 'fiberContent': '1 g', 'proteinContent': '38 g', 'saturatedFatContent': '7 g', 'sodiumContent': '429 mg', 'sugarContent': '0 g', 'fatContent': '19 g', 'unsaturatedFatContent': '0 g'}",usa,state_az,na,2273.19,246.58,131.7,11.94
Adobong Pusit (Squid Adobo),https://www.allrecipes.com/recipe/212923/adobong-pusit-squid-adobo/,https://www.allrecipes.com/thmb/g1TgKZ7tWCD7kYJS8Am-LWB2LJA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6296135-adobong-pusit-squid-adobo-Bret-Michael-Urmeneta-4x3-1-4e6eb0e248bb4f7cb8261c12b3e2e45f.jpg,"['2.25 pounds squid, cleaned', '0.5 cup white vinegar', '0.5 cup water', 'salt and ground black pepper to taste', '2 tablespoons olive oil', '1 small onion, minced', '2 cloves garlic, minced', '1 tomato, chopped', '1 tablespoon soy sauce']",5 servings,"{'calories': '198 kcal', 'carbohydrateContent': '3 g', 'fiberContent': '1 g', 'proteinContent': '28 g', 'saturatedFatContent': '1 g', 'sodiumContent': '215 mg', 'sugarContent': '1 g', 'fatContent': '7 g', 'unsaturatedFatContent': '0 g'}",asian,filipino,"na,main",1270.74,162.83,41.63,46.59
Adriel's Chinese Curry Chicken,https://www.allrecipes.com/recipe/214774/adriels-chinese-curry-chicken/,https://www.allrecipes.com/thmb/pBqueQjkABBoyFmjbb78TZK1Gys=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1018396-46d59e9fbd7143fea867301fc3614117.jpg,"['1 tablespoon yellow curry paste', '0.5 cup chicken broth, divided', '1 teaspoon white sugar', '1.5 teaspoons curry powder', '0.5 teaspoon salt', '4.5 teaspoons light soy sauce', '1 (5.6 ounce) can coconut milk', '1 tablespoon canola oil', '3 skinless, boneless chicken breast halves, sliced', '2 teaspoons minced garlic', '1 teaspoon minced fresh ginger', '1 onion, sliced', '2 potatoes - peeled, halved, and sliced']",4 servings,"{'calories': '241 kcal', 'carbohydrateContent': '24 g', 'cholesterolContent': '46 mg', 'fiberContent': '3 g', 'proteinContent': '20 g', 'saturatedFatContent': '2 g', 'sodiumContent': '864 mg', 'sugarContent': '4 g', 'fatContent': '7 g', 'unsaturatedFatContent': '0 g'}",asian,chinese,main,1516.97,129.5,67.93,101.16
Adrienne's Tom Ka Gai,https://www.allrecipes.com/recipe/20539/adriennes-tom-ka-gai/,https://www.allrecipes.com/thmb/2IXYidiWHOnwQLEYnmrqG_oj5lE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7901113-0e236899da23494e94482bca2e4d55e4.jpg,"['2 teaspoons peanut oil', '2 cloves garlic, thinly sliced', '2 tablespoons grated fresh ginger root', '0.25 cup chopped lemon grass', '2 teaspoons crushed red pepper', '1 teaspoon ground coriander', '1 teaspoon ground cumin', '1 skinless, boneless chicken breast halves - cut into thin strips', '1 onion, thinly sliced', '2 cups bok choy, shredded', '4 cups water', '1 (10 ounce) can coconut milk', '0.25 cup fish sauce', '0.25 cup chopped fresh cilantro']",4 servings,"{'calories': '255 kcal', 'carbohydrateContent': '9 g', 'cholesterolContent': '34 mg', 'fiberContent': '2 g', 'proteinContent': '17 g', 'saturatedFatContent': '13 g', 'sodiumContent': '1158 mg', 'sugarContent': '2 g', 'fatContent': '18 g', 'unsaturatedFatContent': '0 g'}",asian,thai,soups_and_stews,1003.02,55.18,75.89,38.83
Aebleskiver,https://www.allrecipes.com/recipe/11037/aebleskiver/,https://www.allrecipes.com/thmb/gPVEMQhTn6kktEoovKMQHRlmZGA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6122779-164983f70b7644ce8547d208f4dad65c.jpg,"['2 large egg whites', '2 cups buttermilk', '2 cups all-purpose flour', '2 large egg yolks', '4 tablespoons butter, melted', '1 tablespoon white sugar', '2 teaspoons baking powder', '0.5 teaspoon baking soda', '0.5 teaspoon salt', '1 cup vegetable oil for frying']",30 servings,"{'calories': '63 kcal', 'carbohydrateContent': '8 g', 'cholesterolContent': '18 mg', 'fiberContent': '0 g', 'proteinContent': '2 g', 'saturatedFatContent': '1 g', 'sodiumContent': '125 mg', 'sugarContent': '1 g', 'fatContent': '3 g', 'unsaturatedFatContent': '0 g'}",european,scandinavian,"na,na",3725.71,64.98,284.94,231.19
Aebleskiver (Danish Pancakes),https://www.allrecipes.com/recipe/206080/aebleskiver-danish-pancakes/,https://www.allrecipes.com/thmb/iD2LqEWmJgm7uPBEkmqCezWKfVk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/259467-54a74178bfbf49e29ccde28d9a775b64.jpg,"['1 cup whole wheat flour', '2 tablespoons white sugar', '2.5 teaspoons baking powder', '0.5 teaspoon salt', '0.25 teaspoon ground cinnamon', '1 dash ground nutmeg', '1 dash ground cloves', '1 egg, lightly beaten', '0.75 cup milk', '2 tablespoons unsalted butter, melted', '1 teaspoon vanilla extract']",7 servings,"{'calories': '127 kcal', 'carbohydrateContent': '18 g', 'cholesterolContent': '34 mg', 'fiberContent': '2 g', 'proteinContent': '4 g', 'saturatedFatContent': '3 g', 'sodiumContent': '362 mg', 'sugarContent': '5 g', 'fatContent': '5 g', 'unsaturatedFatContent': '0 g'}",european,scandinavian,na,893.96,28.48,34.55,125.17
Aegean Chicken Salad,https://www.allrecipes.com/recipe/201008/aegean-chicken-salad/,https://www.allrecipes.com/thmb/dXFGClGWTmblmDruUfqd9JTYr3Q=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/245741-82c9dddbcf6a42f39b28f0930d69577b.jpg,"['1 (12.5 fl oz) can chicken breast chunks, drained', '0.25 cup finely chopped red onion', '1 teaspoon fresh lemon juice', '2 tablespoons Greek yogurt', '0.25 cup hummus', '0.25 cup kalamata olives, chopped', '0.25 cup finely chopped red bell pepper', '1 teaspoon chopped fresh dill', '0.25 cup crumbled feta cheese']",3 servings,"{'calories': '332 kcal', 'carbohydrateContent': '7 g', 'cholesterolContent': '93 mg', 'fiberContent': '2 g', 'proteinContent': '31 g', 'saturatedFatContent': '7 g', 'sodiumContent': '1082 mg', 'sugarContent': '2 g', 'fatContent': '19 g', 'unsaturatedFatContent': '0 g'}",european,greek,salad,953.36,133.09,35.01,21.34
Affogato,https://www.allrecipes.com/recipe/275577/affogato/,https://www.allrecipes.com/thmb/oWEZHnBZEi0qdRQWbTQKvJWZ7Gw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6954373-282d27f5b6c94850811deb2cb0645849.jpg,"['5.5 ounces vanilla gelato', '2 ounces fresh brewed espresso']",1 serving,"{'calories': '159 kcal', 'carbohydrateContent': '21 g', 'cholesterolContent': '62 mg', 'proteinContent': '3 g', 'saturatedFatContent': '4 g', 'sodiumContent': '35 mg', 'fatContent': '7 g', 'unsaturatedFatContent': '0 g'}",european,italian,drinks,309.59,5.45,19.55,28.78
Afghani Kabli Pulao,https://www.allrecipes.com/recipe/231795/afghani-kabli-pulao/,https://www.allrecipes.com/thmb/X8wVINKjynBBaPHERo7D4fDavH8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8004538-0e6193d2d2ab4bb7b5f0080c2ca7cc79.jpg,"['1 onion, peeled and halved', '1 whole head garlic, loose skins removed', '1 cinnamon stick', '4 cardamom pods, crushed', '1 teaspoon ground black pepper', '1 teaspoon cumin seed', '1 teaspoon salt', '1 teaspoon white sugar', '1 teaspoon paprika', '1 teaspoon coriander seeds', '4 whole cloves', '3.5 cups water, or as needed to cover', '2 cups sella basmati rice', '1 tablespoon canola oil', '1 onion, chopped', '3 cloves garlic, minced', '1 cup matchstick carrots', '0.5 cup raisins', '0.5 cup slivered almonds', '1 teaspoon cumin seed', '1 teaspoon ground black pepper', '1 cardamom pod, shell removed and seeds crushed into a powder', '1 whole clove']",6 servings,"{'calories': '378 kcal', 'carbohydrateContent': '71 g', 'fiberContent': '4 g', 'proteinContent': '9 g', 'saturatedFatContent': '1 g', 'sodiumContent': '402 mg', 'sugarContent': '10 g', 'fatContent': '8 g', 'unsaturatedFatContent': '0 g'}",middle_eastern,na,na,1480.45,35.39,44.36,251.04
African Cabbage Stew,https://www.allrecipes.com/recipe/228662/african-cabbage-stew/,https://www.allrecipes.com/thmb/10X0l5BuMioiZGk0ObQgG02mThI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/966458-bea62e7362734bfc86499238ad4e246b.jpg,"['1 large head cabbage, diced', '0.25 cup canola oil', '1 onion, diced', '2 teaspoons minced garlic', '4 roma (plum) tomatoes, diced', '1 cup water', '1 (6 ounce) can tomato paste', '1 (15 ounce) can mackerel in tomato sauce', '1 pinch red pepper flakes, or to taste', '1 pinch seasoned salt, or to taste']",12 servings,"{'calories': '138 kcal', 'carbohydrateContent': '12 g', 'cholesterolContent': '24 mg', 'fiberContent': '4 g', 'proteinContent': '9 g', 'saturatedFatContent': '1 g', 'sodiumContent': '266 mg', 'sugarContent': '6 g', 'fatContent': '7 g', 'unsaturatedFatContent': '0 g'}",african,na,"na,soups_and_stews",1893.55,115.93,132.18,68.08
African Chicken Stew,https://www.allrecipes.com/recipe/8687/african-chicken-stew/,https://www.allrecipes.com/thmb/WldfYmuXS8cETWivEAuoJReSaQk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1677057-ca0d9c2533584c228a00204547ba2697.jpg,"['1 tablespoon olive oil', '1 (3 pound) roasting chicken, deboned and cut into bite size pieces', '1 large potato, diced', '1 medium onion, chopped', '2 cloves garlic, crushed', '1 teaspoon ground cumin', '1 teaspoon ground coriander seed', '1 teaspoon crushed red pepper flakes', '1 teaspoon salt', '1 teaspoon ground black pepper', '1 cup water', '0.75 cup unsalted natural-style peanut butter', '1 (15 ounce) can chickpeas, drained and rinsed']",6 servings,"{'calories': '615 kcal', 'carbohydrateContent': '32 g', 'cholesterolContent': '100 mg', 'fiberContent': '6 g', 'proteinContent': '44 g', 'saturatedFatContent': '7 g', 'sodiumContent': '620 mg', 'sugarContent': '4 g', 'fatContent': '36 g', 'unsaturatedFatContent': '0 g'}",african,na,"main,soups_and_stews",5934.93,475.72,339.09,256.9
African Curry,https://www.allrecipes.com/recipe/47439/african-curry/,https://www.allrecipes.com/thmb/Lro9ZsegkNEKMYduYQTrUfQWzZ0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9285065-c200cbaccfc64d049bce84e9e2c34f0c.jpg,"['1 tablespoon olive oil', '1 onion, chopped', '2 cloves garlic, peeled and chopped', '1 bay leaf', '1 (14.5 ounce) can whole peeled tomatoes, drained', '2 teaspoons curry powder', '0.125 teaspoon salt', '1 (2 to 3 pound) whole chicken, bones and skin removed, cut into pieces', '1 (14 ounce) can unsweetened coconut milk', '1 lemon, juiced']",4 servings,"{'calories': '600 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '199 mg', 'fiberContent': '4 g', 'proteinContent': '64 g', 'saturatedFatContent': '21 g', 'sodiumContent': '452 mg', 'sugarContent': '4 g', 'fatContent': '33 g', 'unsaturatedFatContent': '0 g'}",african,na,"na,main",3526.48,374.95,207.67,19.44
